,Unnamed: 0,id,gif_id,x,y,url,strength,emotion,colors
95,95,175,2394,-0.349333,-0.266917,http://s3-ec.buzzfed.com/static/2014-08/7/23/enhanced/webdr10/anigif_enhanced-32711-1407470120-3.gif,0.439634199964,unhappy,"[[141, 111, 33], [72, 61, 23], [11, 4, 3], [112, 112, 92], [191, 170, 148]]"
96,96,176,6683,-0.126667,0.398496,http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr03/26/0/anigif_enhanced-18856-1401079821-2.gif,0.418143026852,tense,"[[45, 40, 26], [151, 148, 148], [128, 99, 82], [235, 228, 217], [81, 71, 55]]"
97,97,177,781,-0.16399999999999998,-0.390977,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr06/4/19/anigif_enhanced-buzz-17542-1380929051-4.gif,0.42397996949,bored,"[[27, 18, 18], [212, 220, 223], [44, 42, 44], [7, 7, 5], [83, 79, 76]]"
98,98,2939,781,-0.265333,-0.4887218,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr06/4/19/anigif_enhanced-buzz-17542-1380929051-4.gif,0.556103046822,depressed,"[[35, 36, 39], [9, 9, 8], [212, 220, 223], [79, 74, 70], [43, 12, 10]]"
99,99,178,1139,0.406667,-0.29323299999999997,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr06/6/1/anigif_enhanced-19150-1394086395-34.gif,0.501361786715,serene,"[[42, 42, 42], [175, 175, 175], [245, 245, 245], [113, 113, 113], [71, 71, 71]]"
100,100,179,4897,0.37866700000000003,-0.27819499999999997,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/8/30/16/anigif_enhanced-buzz-25039-1377894345-2.gif,0.469873552048,serene,"[[21, 10, 8], [97, 72, 76], [127, 95, 118], [47, 27, 17], [73, 50, 42]]"
101,101,2922,4897,0.22933299999999998,-0.022556,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/8/30/16/anigif_enhanced-buzz-25039-1377894345-2.gif,0.23043957564800002,pleasant,"[[73, 50, 42], [47, 27, 17], [97, 72, 76], [127, 95, 118], [21, 10, 8]]"
102,102,180,3461,0.301333,0.32706799999999997,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr05/6/1/anigif_enhanced-buzz-31528-1381037672-12.gif,0.444719072576,excited,"[[157, 105, 59], [215, 151, 103], [105, 98, 32], [65, 53, 14], [157, 154, 133]]"
103,103,181,6564,-0.009333,-0.46616540000000006,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr03/1/12/anigif_enhanced-buzz-6182-1393695971-16.gif,0.46625881766000005,subdued,"[[51, 44, 38], [138, 128, 116], [245, 242, 243], [98, 84, 70], [199, 185, 173]]"
104,104,2518,6564,-0.129333,0.398496,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr03/1/12/anigif_enhanced-buzz-6182-1393695971-16.gif,0.418958335524,tense,"[[138, 128, 116], [51, 44, 38], [245, 242, 243], [199, 185, 173], [98, 84, 70]]"
105,105,182,4535,0.128,-0.4210526,http://s3-ec.buzzfed.com/static/enhanced/webdr02/2013/6/27/11/anigif_enhanced-buzz-7037-1372346224-45.gif,0.440078733827,calm,"[[22, 5, 0], [158, 111, 73], [197, 178, 161], [95, 35, 13], [247, 247, 241]]"
106,106,183,6785,-0.330667,0.24811999999999998,http://s3-ec.buzzfed.com/static/enhanced/webdr02/2012/12/17/13/anigif_enhanced-buzz-20207-1355769222-1.gif,0.4134056111,stressed,"[[172, 171, 178], [37, 31, 33], [75, 81, 83], [121, 126, 138], [221, 218, 223]]"
107,107,184,1962,-0.153333,-0.40977440000000004,http://s3-ec.buzzfed.com/static/enhanced/webdr03/2013/9/9/21/anigif_enhanced-buzz-17527-1378777392-0.gif,0.43752264831,bored,"[[140, 98, 87], [247, 246, 236], [21, 7, 7], [204, 159, 126], [88, 42, 43]]"
108,108,185,1468,0.252,-0.37594,http://s3-ec.buzzfed.com/static/2014-02/enhanced/webdr04/14/20/anigif_enhanced-5772-1392428022-19.gif,0.45258687961499994,relaxed,"[[81, 45, 24], [194, 187, 189], [5, 4, 3], [53, 122, 128], [150, 99, 88]]"
109,109,186,1605,0.446667,-0.018797,http://s3-ec.buzzfed.com/static/enhanced/webdr03/2013/5/19/14/anigif_enhanced-buzz-10852-1368989018-2.gif,0.447062340282,pleasant,"[[18, 4, 4], [223, 170, 150], [117, 84, 109], [99, 42, 32], [192, 106, 78]]"
110,110,3552,1605,-0.11724100000000001,-0.373786,http://s3-ec.buzzfed.com/static/enhanced/webdr03/2013/5/19/14/anigif_enhanced-buzz-10852-1368989018-2.gif,0.391741529426,bored,"[[18, 4, 3], [192, 106, 78], [99, 42, 31], [223, 170, 150], [117, 84, 109]]"
111,111,187,833,0.398667,-0.24436100000000002,http://s3-ec.buzzfed.com/static/2014-06/23/1/enhanced/webdr11/anigif_enhanced-22857-1403502234-1.gif,0.46759777075000003,serene,"[[139, 48, 25], [224, 204, 201], [42, 17, 19], [129, 83, 119], [204, 126, 84]]"
112,112,188,1826,-0.012,-0.45488720000000005,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/9/2/23/anigif_enhanced-buzz-501-1378179454-16.gif,0.45504545346999997,subdued,"[[191, 191, 191], [5, 5, 5], [111, 111, 111], [227, 227, 227], [55, 55, 55]]"
113,113,189,1351,0.08,0.31954899999999997,http://s3-ec.buzzfed.com/static/2014-10/20/16/enhanced/webdr08/anigif_enhanced-15915-1413835667-1.gif,0.329410933943,alert,"[[173, 164, 154], [99, 81, 64], [56, 41, 30], [213, 212, 210], [141, 118, 85]]"
114,114,191,1351,0.141333,0.37969899999999995,http://s3-ec.buzzfed.com/static/2014-10/20/16/enhanced/webdr08/anigif_enhanced-15915-1413835667-1.gif,0.405149784018,alert,"[[173, 163, 154], [97, 79, 62], [213, 212, 210], [54, 40, 30], [140, 117, 83]]"
115,115,190,1448,-0.4346667,-0.030075,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr02/2/18/anigif_enhanced-buzz-9097-1380751790-11.gif,0.435705916547,unpleasant,"[[188, 193, 170], [10, 14, 7], [81, 86, 70], [229, 232, 215], [147, 154, 133]]"
116,116,192,3915,0.381333,-0.30451100000000003,http://s3-ec.buzzfed.com/static/2013-12/enhanced/webdr01/11/12/anigif_enhanced-buzz-9084-1386782255-17.gif,0.487997752054,serene,"[[57, 46, 41], [146, 100, 92], [11, 9, 7], [103, 67, 62], [186, 139, 135]]"
117,117,193,2824,0.381333,-0.270677,http://s3-ec.buzzfed.com/static/enhanced/webdr02/2013/6/27/15/anigif_enhanced-buzz-7556-1372361646-7.gif,0.467633291392,serene,"[[235, 158, 134], [223, 113, 44], [129, 82, 93], [233, 200, 205], [210, 18, 19]]"
118,118,194,5196,0.265333,-0.368421,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/7/7/14/anigif_enhanced-buzz-19788-1373220606-11.gif,0.454021622976,relaxed,"[[4, 2, 2], [161, 158, 156], [53, 21, 15], [88, 63, 64], [239, 238, 238]]"
119,119,195,7410,-0.4266667,-0.082707,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr06/10/10/anigif_enhanced-buzz-1079-1381413662-4.gif,0.434608928507,sad,"[[39, 28, 44], [216, 180, 127], [146, 93, 66], [85, 57, 57], [225, 243, 0]]"
120,120,1735,7410,-0.286667,0.323308,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr06/10/10/anigif_enhanced-buzz-1079-1381413662-4.gif,0.432094933728,nervous,"[[216, 180, 127], [38, 28, 44], [137, 89, 64], [81, 54, 56], [225, 243, 0]]"
121,121,196,2576,0.141333,-0.4323308,http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr02/8/23/anigif_enhanced-6799-1399605554-7.gif,0.454846059143,calm,"[[90, 58, 33], [118, 99, 86], [137, 140, 145], [34, 21, 24], [179, 184, 186]]"
122,122,811,2576,-0.017828,-0.44977170000000005,http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr02/8/23/anigif_enhanced-6799-1399605554-7.gif,0.450124893452,subdued,"[[136, 138, 144], [91, 57, 29], [112, 95, 84], [34, 21, 24], [177, 182, 184]]"
123,123,197,2174,-0.41866670000000006,-0.037594,http://s3-ec.buzzfed.com/static/2014-05/30/10/enhanced/webdr08/anigif_enhanced-7441-1401459157-2.gif,0.420351179997,unpleasant,"[[0, 0, 0], [129, 129, 129], [40, 40, 40], [184, 184, 184], [78, 78, 78]]"
124,124,198,7668,0.348,-0.342105,http://s3-ec.buzzfed.com/static/enhanced/webdr02/2013/8/16/2/anigif_enhanced-buzz-26972-1376633128-4.gif,0.48799572849100004,serene,"[[73, 47, 21], [17, 140, 192], [129, 202, 191], [52, 89, 110], [209, 78, 61]]"
125,125,199,6663,-0.44,-0.157895,http://s3-ec.buzzfed.com/static/2013-11/enhanced/webdr06/16/23/anigif_enhanced-buzz-25618-1384661063-0.gif,0.46747281313999994,sad,"[[245, 245, 245], [59, 59, 59], [172, 172, 172], [31, 31, 31], [115, 115, 115]]"
126,126,3596,6663,-0.381944,-0.183594,http://s3-ec.buzzfed.com/static/2013-11/enhanced/webdr06/16/23/anigif_enhanced-buzz-25618-1384661063-0.gif,0.423778215547,sad,"[[59, 59, 59], [172, 172, 172], [245, 245, 245], [115, 115, 115], [31, 31, 31]]"
127,127,200,6500,0.418667,-0.172932,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr08/30/16/anigif_enhanced-20739-1396209841-3.gif,0.452976305686,contented,"[[18, 79, 129], [212, 220, 97], [138, 191, 208], [28, 22, 17], [182, 85, 27]]"
128,128,201,425,0.364,-0.270677,http://s3-ec.buzzfed.com/static/2014-02/enhanced/webdr02/22/0/anigif_enhanced-11913-1393045641-5.gif,0.453610006866,serene,"[[94, 65, 70], [191, 175, 172], [50, 35, 38], [238, 233, 217], [143, 113, 117]]"
129,129,202,4515,-0.138667,-0.406015,http://s3-ec.buzzfed.com/static/enhanced/webdr01/2013/9/2/16/anigif_enhanced-buzz-14082-1378154724-6.gif,0.429041626318,bored,"[[29, 51, 201], [194, 124, 95], [214, 180, 183], [108, 61, 64], [44, 14, 22]]"
130,130,1451,4515,-0.230519,-0.211009,http://s3-ec.buzzfed.com/static/enhanced/webdr01/2013/9/2/16/anigif_enhanced-buzz-14082-1378154724-6.gif,0.312512091673,unhappy,"[[43, 68, 207], [125, 71, 67], [213, 171, 165], [46, 16, 23], [14, 32, 194]]"
131,131,203,2665,-0.002667,-0.003759,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/9/10/22/anigif_enhanced-buzz-12725-1378867310-14.gif,0.00460900965501,depressed,"[[78, 60, 51], [109, 156, 221], [122, 121, 121], [18, 15, 28], [206, 217, 242]]"
132,132,204,518,0.43333299999999997,0.112782,http://s3-ec.buzzfed.com/static/enhanced/webdr03/2013/9/10/13/anigif_enhanced-buzz-2920-1378835625-2.gif,0.447769213338,happy,"[[191, 119, 60], [26, 13, 18], [99, 76, 140], [100, 39, 36], [174, 154, 168]]"
133,133,205,2214,-0.130667,-0.390977,http://s3-ec.buzzfed.com/static/2014-07/23/10/enhanced/webdr04/anigif_enhanced-29784-1406124245-10.gif,0.412234010506,bored,"[[47, 61, 75], [160, 174, 182], [204, 224, 214], [123, 134, 146], [78, 98, 118]]"
134,134,206,234,-0.4026667,-0.139098,http://s3-ec.buzzfed.com/static/2014-09/27/7/enhanced/webdr04/anigif_enhanced-buzz-31488-1411817534-4.gif,0.42601493505800003,sad,"[[250, 219, 193], [8, 1, 0], [151, 67, 30], [75, 23, 10], [214, 130, 77]]"
135,135,207,1445,-0.07200000000000001,-0.19548900000000002,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr06/2/18/anigif_enhanced-buzz-18678-1380751577-37.gif,0.20832654444600002,bored,"[[23, 22, 23], [200, 194, 193], [115, 116, 113], [163, 160, 157], [60, 59, 58]]"
136,136,208,1034,0.202667,-0.323308,http://s3-ec.buzzfed.com/static/enhanced/webdr01/2013/5/30/10/anigif_enhanced-buzz-8621-1369924618-7.gif,0.381578269498,relaxed,"[[176, 146, 103], [84, 33, 37], [134, 81, 68], [26, 6, 23], [227, 208, 184]]"
137,137,1658,1034,0.23333299999999998,-0.203008,http://s3-ec.buzzfed.com/static/enhanced/webdr01/2013/5/30/10/anigif_enhanced-buzz-8621-1369924618-7.gif,0.30928390994800004,serene,"[[28, 7, 24], [177, 146, 103], [134, 82, 69], [227, 208, 184], [86, 33, 38]]"
138,138,1915,1034,0.058621000000000006,0.24757300000000002,http://s3-ec.buzzfed.com/static/enhanced/webdr01/2013/5/30/10/anigif_enhanced-buzz-8621-1369924618-7.gif,0.254418576307,alert,"[[90, 37, 39], [228, 209, 185], [29, 7, 24], [180, 150, 104], [139, 91, 75]]"
139,139,209,6232,0.10400000000000001,0.131579,http://s3-ec.buzzfed.com/static/2014-09/20/19/enhanced/webdr08/anigif_enhanced-1176-1411255228-12.gif,0.16771712268300001,excited,"[[86, 61, 85], [64, 90, 191], [224, 198, 189], [16, 13, 23], [159, 118, 91]]"
140,140,210,4034,0.30933299999999997,-0.12405999999999999,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr04/11/17/anigif_enhanced-20543-1394572617-1.gif,0.333283345652,contented,"[[85, 57, 57], [214, 207, 215], [159, 94, 94], [25, 11, 11], [180, 156, 160]]"
141,141,211,4155,0.11733299999999999,0.240601,http://s3-ec.buzzfed.com/static/2014-02/enhanced/webdr06/16/1/anigif_enhanced-20726-1392531547-22.gif,0.267686148484,alert,"[[37, 48, 104], [125, 66, 112], [74, 81, 155], [31, 30, 60], [201, 109, 150]]"
142,142,212,3678,-0.20199999999999999,-0.090226,http://s3-ec.buzzfed.com/static/2014-11/18/15/enhanced/webdr06/anigif_enhanced-6341-1416341637-20.gif,0.22123456121500001,sad,"[[94, 44, 21], [114, 133, 131], [202, 101, 57], [20, 14, 8], [217, 193, 184]]"
143,143,213,3665,-0.002,-0.4323308,http://s3-ec.buzzfed.com/static/2014-11/18/14/enhanced/webdr12/anigif_enhanced-17839-1416340560-12.gif,0.43233542606200004,subdued,"[[38, 41, 37], [139, 114, 98], [75, 71, 64], [179, 186, 192], [70, 105, 158]]"
144,144,214,4192,0.012,-0.14285699999999998,http://s3-ec.buzzfed.com/static/2014-08/27/8/enhanced/webdr09/anigif_enhanced-buzz-12420-1409141774-5.gif,0.14336011456800002,subdued,"[[6, 6, 6], [149, 149, 149], [92, 92, 92], [199, 199, 199], [44, 44, 44]]"
145,145,215,6969,-0.1,0.364662,http://s3-ec.buzzfed.com/static/2014-08/15/18/enhanced/webdr10/anigif_enhanced-buzz-30384-1408140938-14.gif,0.37812481305,tense,"[[6, 3, 13], [210, 125, 101], [19, 11, 73], [153, 68, 40], [58, 51, 146]]"
146,146,686,6969,-0.12266700000000001,-0.19548900000000002,http://s3-ec.buzzfed.com/static/2014-08/15/18/enhanced/webdr10/anigif_enhanced-buzz-30384-1408140938-14.gif,0.230788088969,depressed,"[[210, 126, 102], [7, 3, 13], [58, 51, 146], [158, 70, 41], [19, 11, 72]]"
147,147,1343,6969,-0.11039000000000002,-0.11009200000000001,http://s3-ec.buzzfed.com/static/2014-08/15/18/enhanced/webdr10/anigif_enhanced-buzz-30384-1408140938-14.gif,0.15590445973099998,unhappy,"[[19, 11, 72], [158, 70, 41], [58, 51, 146], [210, 126, 102], [7, 3, 13]]"
148,148,216,3453,0.054000000000000006,-0.34586500000000003,http://s3-ec.buzzfed.com/static/2014-07/14/17/enhanced/webdr04/anigif_enhanced-buzz-12315-1405372493-9.gif,0.350055135979,subdued,"[[97, 57, 88], [205, 215, 241], [128, 128, 178], [49, 3, 13], [28, 26, 50]]"
149,149,217,7505,0.268966,-0.254902,http://s3-ec.buzzfed.com/static/2014-07/16/21/enhanced/webdr05/anigif_enhanced-11830-1405561647-1.gif,0.370564081854,serene,"[[221, 218, 209], [102, 74, 43], [170, 126, 78], [192, 167, 137], [2, 2, 1]]"
150,150,218,1537,0.151724,-0.10784300000000001,http://s3-ec.buzzfed.com/static/2014-07/15/16/enhanced/webdr08/anigif_enhanced-29070-1405454989-1.gif,0.18614586975000003,serene,"[[46, 15, 18], [122, 110, 97], [99, 113, 175], [77, 73, 70], [217, 202, 199]]"
151,151,219,1263,0.046,-0.357143,http://s3-ec.buzzfed.com/static/enhanced/webdr02/2013/9/1/12/anigif_enhanced-buzz-31842-1378053858-16.gif,0.360093213556,subdued,"[[250, 205, 197], [14, 8, 8], [159, 94, 78], [75, 46, 44], [218, 147, 133]]"
152,152,220,6427,0.081333,-0.06015,http://s3-ec.buzzfed.com/static/2014-09/30/18/enhanced/webdr08/anigif_enhanced-17045-1412114953-29.gif,0.1011586842,serene,"[[14, 0, 223], [242, 252, 253], [249, 227, 25], [94, 55, 46], [90, 174, 224]]"
153,153,221,1260,0.05533300000000001,-0.40977440000000004,http://s3-ec.buzzfed.com/static/enhanced/webdr05/2013/9/1/10/anigif_enhanced-buzz-4271-1378045659-4.gif,0.413493409602,subdued,"[[208, 208, 208], [67, 67, 67], [126, 126, 126], [18, 18, 18], [173, 173, 173]]"
154,154,222,2971,0.083333,-0.406015,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr03/13/18/anigif_enhanced-24297-1394749822-27.gif,0.414478671483,calm,"[[140, 96, 93], [53, 42, 45], [195, 139, 133], [101, 60, 54], [25, 15, 16]]"
155,155,223,7003,0.083333,-0.390977,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr04/19/14/anigif_enhanced-8017-1395253878-1.gif,0.39975918178099995,calm,"[[80, 140, 196], [10, 23, 71], [232, 177, 173], [35, 62, 137], [98, 23, 8]]"
156,156,2853,7003,0.396,-0.06015,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr04/19/14/anigif_enhanced-8017-1395253878-1.gif,0.40054216070200005,pleasant,"[[10, 23, 71], [232, 177, 173], [98, 23, 8], [80, 140, 196], [35, 62, 137]]"
157,157,224,7149,0.083333,-0.37969899999999995,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/6/18/1/anigif_enhanced-buzz-2926-1371533850-18.gif,0.388736053756,calm,"[[174, 123, 161], [247, 243, 246], [138, 84, 125], [208, 180, 201], [90, 55, 82]]"
158,158,3064,7149,-0.353333,-0.240602,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/6/18/1/anigif_enhanced-buzz-2926-1371533850-18.gif,0.42747342758699997,unhappy,"[[138, 84, 125], [210, 183, 203], [248, 244, 247], [175, 124, 162], [90, 55, 82]]"
159,159,225,6636,0.08199999999999999,-0.368421,http://s3-ec.buzzfed.com/static/enhanced/webdr01/2013/8/24/12/anigif_enhanced-buzz-22452-1377363375-4.gif,0.37743613134000004,calm,"[[12, 5, 5], [117, 83, 79], [62, 12, 13], [76, 42, 43], [194, 162, 167]]"
160,160,226,3239,-0.110667,-0.135338,http://s3-ec.buzzfed.com/static/2014-07/13/12/enhanced/webdr04/anigif_enhanced-buzz-9531-1405267622-5.gif,0.17482436653099998,depressed,"[[253, 189, 201], [5, 1, 1], [225, 52, 42], [247, 107, 156], [244, 137, 207]]"
161,161,1363,3239,0.450667,-0.172932,http://s3-ec.buzzfed.com/static/2014-07/13/12/enhanced/webdr04/anigif_enhanced-buzz-9531-1405267622-5.gif,0.482707179885,contented,"[[253, 189, 201], [5, 1, 1], [225, 52, 42], [247, 107, 156], [244, 137, 207]]"
162,162,227,2920,0.080667,-0.34586500000000003,http://s3-ec.buzzfed.com/static/enhanced/webdr02/2013/6/3/16/anigif_enhanced-buzz-25264-1370290137-6.gif,0.35514752303,calm,"[[9, 83, 140], [5, 40, 75], [182, 224, 232], [0, 3, 13], [21, 139, 187]]"
163,163,1433,2920,-0.11525999999999999,0.16055,http://s3-ec.buzzfed.com/static/enhanced/webdr02/2013/6/3/16/anigif_enhanced-buzz-25264-1370290137-6.gif,0.19763898932100002,nervous,"[[0, 3, 13], [9, 83, 140], [182, 224, 232], [5, 40, 75], [21, 139, 187]]"
164,164,228,804,0.272414,0.41176499999999994,http://s3-ec.buzzfed.com/static/2014-01/enhanced/webdr06/31/12/anigif_enhanced-12823-1391190551-49.gif,0.49372036885399995,excited,"[[131, 85, 57], [19, 4, 2], [190, 163, 152], [84, 45, 26], [156, 123, 106]]"
165,165,229,5046,0.080667,-0.34586500000000003,http://s3-ec.buzzfed.com/static/2014-02/enhanced/webdr03/16/17/anigif_enhanced-11438-1392589755-7.gif,0.35514752303,calm,"[[106, 77, 49], [192, 176, 161], [46, 33, 18], [231, 225, 225], [155, 122, 102]]"
166,166,230,591,-0.1,0.221804,http://s3-ec.buzzfed.com/static/2014-01/enhanced/webdr02/28/20/anigif_enhanced-21823-1390960087-3.gif,0.24330436579700002,tense,"[[39, 33, 29], [138, 119, 115], [57, 82, 108], [112, 86, 79], [65, 53, 49]]"
167,167,231,2901,0.080667,-0.34586500000000003,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/6/18/21/anigif_enhanced-buzz-27646-1371605631-13.gif,0.35514752303,calm,"[[31, 31, 31], [208, 208, 208], [137, 137, 137], [4, 4, 4], [76, 76, 76]]"
168,168,232,7550,0.080667,-0.34586500000000003,http://s3-ec.buzzfed.com/static/2014-07/20/13/enhanced/webdr10/anigif_enhanced-22668-1405877218-5.gif,0.35514752303,calm,"[[82, 149, 233], [45, 74, 150], [120, 105, 132], [189, 209, 229], [21, 36, 84]]"
169,169,233,6508,0.080667,-0.34586500000000003,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/5/23/16/anigif_enhanced-buzz-22504-1369339887-29.gif,0.35514752303,calm,"[[185, 186, 194], [78, 61, 53], [230, 234, 241], [119, 115, 117], [28, 25, 21]]"
170,170,3574,6508,0.244667,-0.25188,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/5/23/16/anigif_enhanced-buzz-22504-1369339887-29.gif,0.35114879365999996,relaxed,"[[230, 234, 241], [119, 115, 117], [28, 25, 21], [185, 186, 194], [78, 61, 53]]"
171,171,234,465,-0.1,0.221804,http://s3-ec.buzzfed.com/static/2013-11/enhanced/webdr03/12/17/anigif_enhanced-buzz-16561-1384296917-26.gif,0.24330436579700002,tense,"[[103, 66, 59], [222, 205, 210], [14, 10, 22], [198, 151, 108], [131, 120, 167]]"
172,172,1619,465,-0.16533299999999998,-0.4323308,http://s3-ec.buzzfed.com/static/2013-11/enhanced/webdr03/12/17/anigif_enhanced-buzz-16561-1384296917-26.gif,0.462865986564,bored,"[[14, 10, 22], [198, 151, 108], [105, 64, 48], [222, 205, 210], [124, 111, 158]]"
173,173,235,2699,0.134,0.37594,http://s3-ec.buzzfed.com/static/2014-04/enhanced/webdr08/19/16/anigif_enhanced-19723-1397938924-3.gif,0.39910760904799997,alert,"[[203, 208, 184], [92, 54, 34], [169, 131, 89], [86, 127, 130], [33, 43, 35]]"
174,174,236,5980,-0.1,0.221804,http://s3-ec.buzzfed.com/static/2013-09/enhanced/webdr01/28/15/anigif_enhanced-buzz-13979-1380397252-2.gif,0.24330436579700002,tense,"[[177, 177, 177], [56, 56, 56], [234, 234, 234], [7, 7, 7], [111, 111, 111]]"
175,175,2765,5980,-0.1,-0.068627,http://s3-ec.buzzfed.com/static/2013-09/enhanced/webdr01/28/15/anigif_enhanced-buzz-13979-1380397252-2.gif,0.121283408301,unhappy,"[[8, 8, 8], [181, 181, 181], [120, 120, 120], [60, 60, 60], [235, 235, 235]]"
176,176,3517,5980,0.180667,0.011278,http://s3-ec.buzzfed.com/static/2013-09/enhanced/webdr01/28/15/anigif_enhanced-buzz-13979-1380397252-2.gif,0.18101866802299998,pleasant,"[[60, 60, 60], [181, 181, 181], [8, 8, 8], [120, 120, 120], [235, 235, 235]]"
177,177,3518,5980,0.180667,0.056391,http://s3-ec.buzzfed.com/static/2013-09/enhanced/webdr01/28/15/anigif_enhanced-buzz-13979-1380397252-2.gif,0.189263070275,happy,"[[234, 234, 234], [7, 7, 7], [113, 113, 113], [56, 56, 56], [179, 179, 179]]"
178,178,237,4079,0.266,0.334586,http://s3-ec.buzzfed.com/static/enhanced/webdr02/2013/7/20/1/anigif_enhanced-buzz-27773-1374299045-8.gif,0.427438640504,excited,"[[93, 61, 45], [143, 101, 79], [183, 134, 115], [223, 219, 212], [30, 21, 13]]"
179,179,238,1980,-0.21636999999999998,-0.226027,http://s3-ec.buzzfed.com/static/enhanced/webdr03/2013/9/9/21/anigif_enhanced-buzz-32372-1378777602-5.gif,0.312896439144,depressed,"[[32, 32, 32], [237, 237, 237], [139, 139, 139], [63, 63, 63], [97, 97, 97]]"
180,180,239,1516,0.277333,-0.109023,http://s3-ec.buzzfed.com/static/2013-12/enhanced/webdr03/19/13/anigif_enhanced-buzz-22668-1387476221-26.gif,0.297992629805,contented,"[[242, 223, 166], [46, 45, 39], [155, 125, 87], [221, 182, 118], [7, 8, 8]]"
181,181,2054,1516,-0.004,-0.19172899999999998,http://s3-ec.buzzfed.com/static/2013-12/enhanced/webdr03/19/13/anigif_enhanced-buzz-22668-1387476221-26.gif,0.19177072102099998,subdued,"[[21, 21, 19], [232, 194, 127], [182, 147, 98], [105, 91, 71], [241, 227, 173]]"
